dataset,variable,type,is_labelled,n_labels,variable_label,n_missing,pct_missing,n_unique
hh,WS11,haven_labelled,TRUE,9,Quel type de toilettes les membres de ce ménage utilisent-ils habituellement,2063,18.75,10
hh,WS12,haven_labelled,TRUE,6,Est-ce que vos (réponse de WS11) ont déjà été vidées,7696,69.96,7
hh,WS13,haven_labelled,TRUE,8,La dernière fois que les toilettes ont été vidées où le contenu a-t-il été mis,9548,86.8,8
hh,WS14,haven_labelled,TRUE,4,Où est-ce que vos toilettes sont situées,2118,19.25,5
hh,WS15,haven_labelled,TRUE,3,Partagez-vous ces toilettes avec des personnes qui ne sont pas membres de votre ménage,2118,19.25,4
hh,WS16,haven_labelled,TRUE,3,Partagez-vous ces toilettes avec des personnes membres d’autres ménages ou s’agit-il de toilettes publiques ouvertes à tous,10822,98.38,4
hh,WS17,haven_labelled,TRUE,11,"Combien de ménages au total, y compris le vôtre, se partagent ces toilettes",10888,98.98,9
hh,HW1,haven_labelled,TRUE,6,"Pouvez-vous SVP, me montrer où les membres de votre ménage se lavent le plus souvent les mains",2063,18.75,7
hh,HW2,haven_labelled,TRUE,3,Présence d’eau au lieu de lavage des mains,3147,28.61,4
hh,HW3,haven_labelled,TRUE,3,"Y a-t-il du savon, de la lessive ou de la cendre/boue/sable sur le lieu de lavage des mains",3147,28.61,4
hh,HW4,haven_labelled,TRUE,6,Où est-ce que vous ou les autres membres de votre ménage vous lavez-vous le plus souvent les mains,10108,91.89,7
hh,HW5,haven_labelled,TRUE,3,"Avez-vous du savon, de la lessive ou de la cendre/boue/sable dans votre maison pour vous laver les mains",9523,86.57,4
hh,HW6,haven_labelled,TRUE,3,Pouvez-vous me le montrer SVP,9748,88.62,4
hh,HW7A,haven_labelled,TRUE,2,BARRE DE SAVON/ SAVON LIQUIDE,0,0,3
hh,HW7B,haven_labelled,TRUE,2,DETERGENT (POUDRE/LIQUIDE / PATE),0,0,3
hh,HW7Z,haven_labelled,TRUE,2,CENDRE/ BOUE/ TERRE,0,0,3
hh,HW7NR,haven_labelled,TRUE,1,Non réponse,0,0,2
hh,WQ1,numeric,FALSE,0,Numéro de Grappe,9392,85.38,494
hh,WQ2,numeric,FALSE,0,Numéro de ménage,9392,85.38,6
hh,WQ3,numeric,FALSE,0,Numéro du testeur,9392,85.38,41
hh,WQ4,numeric,FALSE,0,Numéro du superviseur,9392,85.38,134
hh,WQ5D,numeric,FALSE,0,Jour de l'entretien,9392,85.38,30
hh,WQ5M,numeric,FALSE,0,Mois de l'entretien,9392,85.38,5
hh,WQ5Y,numeric,FALSE,0,Année de l'entretien,9392,85.38,2
hh,WQ6,haven_labelled,TRUE,2,Ménage sélectionné pour le test blanc,9392,85.38,3
hh,WQ8,haven_labelled,TRUE,2,Consentement pour les tests de qualité de l'eau,9392,85.38,3
hh,WQ31,haven_labelled,TRUE,5,Résultat des tests de qualité de l'eau,9546,86.78,3
hh,WQ10H,numeric,FALSE,0,Début du test de qualité de l'eau - Heure,9392,85.38,12
hh,WQ10M,numeric,FALSE,0,Début du test de qualité de l'eau - Minutes,9392,85.38,61
hh,WQ23H,numeric,FALSE,0,Fin du test de qualité de l'eau - Heure,9546,86.78,12
hh,WQ23M,numeric,FALSE,0,Fin du test de qualité de l'eau - Minutes,9546,86.78,61
hh,WQ11,haven_labelled,TRUE,3,Un verre d'eau que vous donneriez à un enfant à boire,9392,85.38,4
hh,WQ12,haven_labelled,TRUE,4,L'eau a été prélevée à la source,9546,86.78,5
hh,WQ14,haven_labelled,TRUE,4,Avez-vous fait quelque chose pour rendre l'eau potable?,9546,86.78,4
hh,WQ15A,haven_labelled,TRUE,2,Traitement de l'eau : Faire bouillir,0,0,2
hh,WQ15B,haven_labelled,TRUE,2,Traitement de l'eau : Ajouter de l'eau de Javel/chlore,0,0,2
hh,WQ15C,haven_labelled,TRUE,2,Traitement de l'eau : Filtrer à travers un tissu,0,0,2
hh,WQ15D,haven_labelled,TRUE,2,Traitement de l'eau : Utiliser un filtre à eau,0,0,2
hh,WQ15E,haven_labelled,TRUE,2,Traitement de l'eau : Désinfection solaire,0,0,2
hh,WQ15F,haven_labelled,TRUE,2,Traitement de l'eau : Laisser reposer et décanter,0,0,2
hh,WQ15G,haven_labelled,TRUE,2,Traitement de l'eau : Ajouter de la chaux,0,0,2
hh,WQ15X,haven_labelled,TRUE,2,Traitement de l'eau : Autre,0,0,2
hh,WQ15Z,haven_labelled,TRUE,2,Traitement de l'eau : Je ne sais pas,0,0,1
hh,WQ15NR,haven_labelled,TRUE,1,Traitement de l'eau : Manquant,0,0,1
hh,WQ16,haven_labelled,TRUE,3,L'eau du verre provenait-elle de la source principale?,9546,86.78,3
hh,WQ17,haven_labelled,TRUE,17,Source d'eau d'où provient le verre d'eau,10838,98.53,13
hh,WQ18,haven_labelled,TRUE,7,La principale source d'eau a été montrée,9546,86.78,7
hh,WQ19,haven_labelled,TRUE,3,Échantillon d'eau de la source prélevé,9643,87.66,3
hh,WQ20,haven_labelled,TRUE,2,Ménage sélectionné pour le test blanc,9546,86.78,3
hh,WQ21,haven_labelled,TRUE,3,Test blanc disponible,10642,96.75,3
hh,WQ24D,numeric,FALSE,0,Date à laquelle le résultat du test de qualité de l'eau a été lu - Jour,9546,86.78,19
hh,WQ24M,numeric,FALSE,0,Date à laquelle le résultat du test de qualité de l'eau a été lu - Mois,9546,86.78,7
hh,WQ24Y,numeric,FALSE,0,Date à laquelle le résultat du test de qualité de l'eau a été lu - Année,9546,86.78,2
hh,WQ25H,numeric,FALSE,0,Heure à laquelle le résultat a été lu,9546,86.78,17
hh,WQ25M,numeric,FALSE,0,Minutes à laquelle le résultat a été lu,9546,86.78,61
hh,WQ26,haven_labelled,TRUE,2,Test d'eau du ménage (100 ml),9546,86.78,63
hh,WQ27,haven_labelled,TRUE,2,Test d'eau de la source (100 ml),9673,87.94,44
hh,WQ29,haven_labelled,TRUE,2,Test d'eau blanc (100 ml),10686,97.15,2
hh,HHSEX,haven_labelled,TRUE,3,Sexe du Chef de ménage,2063,18.75,3
hh,HHAGE,numeric,FALSE,0,Age du Chef de ménage,2063,18.75,80
hh,helevel,haven_labelled,TRUE,5,Education du Chef de ménage,2063,18.75,6
hh,hhweight,numeric,FALSE,0,Poids de l'échantillon des ménages,0,0,96
hh,wqhweight,numeric,FALSE,0,Poids pour la qualité de l'eau du ménage (WQT),0,0,92
hh,wqsweight,numeric,FALSE,0,Poids pour la source de la qualité de l'eau (WQT),0,0,93
hh,wscore,numeric,FALSE,0,Score de richesse combiné,0,0,8807
hh,windex5,haven_labelled,TRUE,5,Quintile de l’indice de richesse,0,0,6
hh,windex10,haven_labelled,TRUE,10,Décile de l’indice de richesse,0,0,11
hh,wscoreu,numeric,FALSE,0,Score de richesse urbaine,3237,29.43,5575
hh,windex5u,haven_labelled,TRUE,5,Quintile de l’indice de richesse urbaine,3237,29.43,7
hh,windex10u,haven_labelled,TRUE,10,Décile de l’indice de richesse urbaine,3237,29.43,12
hh,wscorer,numeric,FALSE,0,Score de richesse rurale,5700,51.82,3235
hh,windex5r,haven_labelled,TRUE,5,Quintile de l’indice de richesse rurale,5700,51.82,7
hh,windex10r,haven_labelled,TRUE,10,Décile de l’indice de richesse rurale,5700,51.82,12
hh,PSU,numeric,FALSE,0,Unité d'échantillonnage primaire,0,0,500
hh,stratum,numeric,FALSE,0,Strate,0,0,46
hl,HH1,numeric,FALSE,0,Numéro de Grappe,0,0,500
hl,HH2,numeric,FALSE,0,Numéro de ménage,0,0,22
hl,HL1,numeric,FALSE,0,Numéro de ligne,0,0,15
hl,HL3,haven_labelled,TRUE,17,Lien de parenté avec le chef du ménage,0,0,16
hl,HL4,haven_labelled,TRUE,2,Sexe,0,0,2
hl,HL5M,haven_labelled,TRUE,14,Mois de naissance,0,0,14
hl,HL5Y,haven_labelled,TRUE,2,Année de naissance,0,0,104
hl,HL6,haven_labelled,TRUE,3,Age,0,0,98
hl,HL8,haven_labelled,TRUE,1,Numéro de ligne si c’est une femme de 15-49 ans,0,0,12
hl,HL9,haven_labelled,TRUE,1,Numéro de ligne si c’est un homme de 15-49 ans,25673,77.17,13
hl,HL10,haven_labelled,TRUE,1,Numéro de ligne si c’est enfant âgé de 0-4 ans,0,0,14
hl,HL11,haven_labelled,TRUE,2,Membres âgés de 0-17 ans,0,0,2
hl,HL12,haven_labelled,TRUE,4,Mère biologique est vivante,23881,71.78,5
hl,HL13,haven_labelled,TRUE,3,Mère biologique vit dans le ménage,23941,71.96,3
hl,HL14,haven_labelled,TRUE,1,Numéro de ligne de la mère dans le ménage,24014,72.18,12
hl,HL15,haven_labelled,TRUE,6,Où est-ce que la mère biologique habite,33197,99.78,6
hl,HL16,haven_labelled,TRUE,4,Père biologique est vivant,23881,71.78,5
hl,HL17,haven_labelled,TRUE,3,Père biologique vit dans le ménage,24163,72.63,4
hl,HL18,haven_labelled,TRUE,1,Numéro de ligne du père dans le ménage,24711,74.27,9
hl,HL19,haven_labelled,TRUE,6,Où est-ce que le père biologique habite,32722,98.35,7
hl,HL20,haven_labelled,TRUE,1,Numéro de ligne de la mère ou du gardien principal pour les enfants de 0 à 17 ans,23881,71.78,13
hl,ED1,numeric,FALSE,0,Numéro de ligne,0,0,15
hl,ED2A,numeric,FALSE,0,Age,0,0,98
hl,ED3,haven_labelled,TRUE,2,Agé de 3 ans et plus,0,0,2
hl,ED4,haven_labelled,TRUE,3,(Nom) a-t-il/elle déjà fréquenté l’école ou un programme d’éducation pré-primaire,1067,3.21,4
hl,ED5A,haven_labelled,TRUE,8,Quel est le plus haut niveau d’école que (nom) a fréquenté,5866,17.63,9
hl,ED5B,haven_labelled,TRUE,2,Quel est le plus haut classe/année (nom) a fréquenté,7056,21.21,12
hl,ED6,haven_labelled,TRUE,4,Est-ce que (nom) a terminé cette (classe/année),7086,21.3,5
hl,ED7,haven_labelled,TRUE,2,Agé de 3-24 ans,5866,17.63,3
hl,ED8,haven_labelled,TRUE,2,Vérifier ED4 : a déjà fréquenté l’école ou le pré primaire,22740,68.35,2
hl,ED9,haven_labelled,TRUE,3,"A n’importe quel moment de l'année scolaire 2022-2023 est-ce que (nom) a fréquenté l’école, ou l'école maternelle",22740,68.35,4
hl,ED10A,haven_labelled,TRUE,13,Durant l’année scolaire 2022-2023 quel est le niveau d'école que (nom) a fréquenté,24876,74.77,13
hl,ED10B,haven_labelled,TRUE,2,Durant l’année scolaire 2022-2023 quel est la classe/année que (nom) a fréquentés,25899,77.84,11
hl,ED11,haven_labelled,TRUE,5,Est-ce que (nom) va à l’école publique,25899,77.84,4
hl,ED12,haven_labelled,TRUE,4,Est-ce que (nom) a bénéficié d'un programme de soutien aux frais de scolarité pour l'année scolaire 2022-2023,25899,77.84,4
hl,ED13A,haven_labelled,TRUE,2,Soutien scolaire : GOUVT./PUBLIC,0,0,2
hl,ED13C,haven_labelled,TRUE,2,Soutien scolaire : ORG. RELIGIEUSES -ONG,0,0,2
hl,ED13D,haven_labelled,TRUE,2,Soutien scolaire : PRIVE,0,0,2
hl,ED13X,haven_labelled,TRUE,2,Soutien scolaire : AUTRE,0,0,2
hl,ED13Z,haven_labelled,TRUE,2,Soutien scolaire : NSP,0,0,2
hl,ED13NR,haven_labelled,TRUE,2,Soutien scolaire: Non réponse,0,0,1
hl,ED14,haven_labelled,TRUE,4,"Pour l'année scolaire 2022-2023, (nom) a-t-il/elle reçu un soutien matériel ou de l’argent",25899,77.84,4
hl,ED15,haven_labelled,TRUE,4,"A n’importe quel moment de l’année scolaire 2021-2022, est-ce que (nom) a fréquenté l’école ou l'école maternelle",22740,68.35,5
hl,ED16A,haven_labelled,TRUE,13,"Durant l’année scolaire 2021-2022, quel est le niveau d’école que (nom) a fréquenté",25136,75.55,13
hl,ED16B,haven_labelled,TRUE,2,"Durant l’année scolaire 2021-2022, quel est la classe/année que (nom) a fréquentés",26156,78.62,11
hl,AE1,numeric,FALSE,0,Numéro de ligne,0,0,15
hl,AE2B,numeric,FALSE,0,Âge,0,0,98
hl,AE3A,haven_labelled,TRUE,2,Âge supérieur à 18,0,0,2
hl,AE3,haven_labelled,TRUE,4,Allocation familiale du Fonds social,24541,73.76,5
hl,AE4,haven_labelled,TRUE,2,Âge supérieur à 16,0,0,2
hl,AE5,haven_labelled,TRUE,5,Situation,7777,23.38,6
hl,AE6,haven_labelled,TRUE,3,Bénéficier d'une bourse,30294,91.06,4
hl,AE7,haven_labelled,TRUE,3,Statut dans la profession,24399,73.34,4
hl,AE8,haven_labelled,TRUE,2,Travail dans le secteur public,26543,79.78,3
hl,AE9,haven_labelled,TRUE,3,Accès à la couverture santé et sociale,23731,71.33,4
hl,AE10,haven_labelled,TRUE,4,Accès à l'assurance maladie,7777,23.38,5
hl,AE11A,haven_labelled,TRUE,1,Type d'assurance maladie : CNAM,0,0,2
hl,AE11B,haven_labelled,TRUE,1,Type d'assurance maladie : AMEN_FREE,0,0,2
hl,AE11C,haven_labelled,TRUE,1,Type d'assurance maladie : AMEN_LOWCOST,0,0,2
hl,AE11D,haven_labelled,TRUE,1,Type d'assurance maladie : PRIVÉE,0,0,2
hl,AE11X,haven_labelled,TRUE,1,Type d'assurance maladie : AUTRE,0,0,2
hl,HH4,numeric,FALSE,0,Numéro chef d'équipe,0,0,24
hl,HH5D,numeric,FALSE,0,Jour de l'interview,0,0,31
hl,HH5M,numeric,FALSE,0,Mois de l'interview,0,0,2
hl,HH5Y,haven_labelled,TRUE,1,Année de l'interview,0,0,1
hl,HH6,haven_labelled,TRUE,2,Milieu de résidence,0,0,2
hl,HH7,haven_labelled,TRUE,7,Region,0,0,7
hl,MLINE,haven_labelled,TRUE,1,Numéro de ligne de la mère,23881,71.78,13
hl,FLINE,haven_labelled,TRUE,1,Numéro de ligne du père,23881,71.78,10
hl,HHSEX,haven_labelled,TRUE,3,Sexe du chef de ménage,0,0,2
hl,HHAGE,numeric,FALSE,0,Âge du chef de ménage,0,0,79
hl,helevel,haven_labelled,TRUE,5,Niveau d'instruction du chef de ménage,0,0,5
hl,melevel,haven_labelled,TRUE,5,Niveau d'instruction de la mère,23882,71.78,6
hl,felevel,haven_labelled,TRUE,6,Niveau d'instruction du père,23881,71.78,7
hl,schage,haven_labelled,TRUE,2,Age en début d'année scolaire,0,0,103
hl,caretakerdis,haven_labelled,TRUE,3,Difficultés fonctionnelles (âge 18-49 ans),0,0,3
hl,hhweight,numeric,FALSE,0,Poids de l'échantillon des ménages,0,0,95
hl,wscore,numeric,FALSE,0,Score de richesse combiné,0,0,8806
hl,windex5,haven_labelled,TRUE,5,Quintile de l’indice de richesse,0,0,5
hl,windex10,haven_labelled,TRUE,10,Décile de l’indice de richesse,0,0,10
hl,wscoreu,numeric,FALSE,0,Score de richesse urbaine,12776,38.4,5574
hl,windex5u,haven_labelled,TRUE,5,Quintile de l’indice de richesse urbaine,12776,38.4,6
hl,windex10u,haven_labelled,TRUE,10,Décile de l’indice de richesse urbaine,12776,38.4,11
hl,wscorer,numeric,FALSE,0,Score de richesse rurale,20494,61.6,3234
hl,windex5r,haven_labelled,TRUE,5,Quintile de l’indice de richesse rurale,20494,61.6,6
hl,windex10r,haven_labelled,TRUE,10,Décile de l’indice de richesse rurale,20494,61.6,11
hl,PSU,numeric,FALSE,0,Unité d'échantillonnage primaire,0,0,500
hl,stratum,numeric,FALSE,0,Strate,0,0,46
mn,HH1,numeric,FALSE,0,Numéro de Grappe,0,0,472
mn,HH2,numeric,FALSE,0,Numéro de ménage,0,0,5
mn,LN,numeric,FALSE,0,Numéro de ligne,0,0,11
mn,MWM1,numeric,FALSE,0,Numéro de cluster,0,0,472
mn,MWM2,numeric,FALSE,0,Numéro de ménage,0,0,5
mn,MWM3,numeric,FALSE,0,Numéro de ligne de l'homme,0,0,11
mn,MWMINT,numeric,FALSE,0,Numéro d'enqueteur,36,2.12,129
mn,MWM4,numeric,FALSE,0,Numéro du superviseur,0,0,24
mn,MWM5,numeric,FALSE,0,Numéro d'enqueteur,36,2.12,129
mn,MWM6D,numeric,FALSE,0,Jour d'entretien,0,0,31
mn,MWM6M,numeric,FALSE,0,Mois d'entretien,0,0,2
mn,MWM6Y,numeric,FALSE,0,Année de l'entretien,0,0,1
mn,MWM8,haven_labelled,TRUE,2,Répondant à un autre questionnaire,0,0,2
mn,MWM9,haven_labelled,TRUE,2,Consentement,0,0,2
mn,MWM17,haven_labelled,TRUE,7,Résultat de l'entretien avec l'homme,0,0,6
mn,MWM7H,haven_labelled,TRUE,1,Début de l'entretien - Heure,300,17.7,17
mn,MWM7M,haven_labelled,TRUE,1,Début de l'entretien - Minutes,300,17.7,61
mn,MWM10H,haven_labelled,TRUE,1,Fin de l'entretien - Heure,300,17.7,18
mn,MWM10M,haven_labelled,TRUE,1,Fin de l'entretien - Minutes,300,17.7,61
mn,MWM11,haven_labelled,TRUE,3,Entretien réalisé en privé,300,17.7,4
mn,MWM12,haven_labelled,TRUE,2,Langue du questionnaire,300,17.7,2
mn,MWM13,haven_labelled,TRUE,2,Langue de l'entretien,300,17.7,3
mn,MWM14,haven_labelled,TRUE,3,Langue maternelle du répondant,300,17.7,4
mn,MWM15,haven_labelled,TRUE,3,Traducteur utilisé,300,17.7,4
mn,MWM15A,haven_labelled,TRUE,2,Interviewé par le même enquêteur,509,30.03,3
mn,MWM15B,haven_labelled,TRUE,2,Ménage a un téléphone,549,32.39,3
mn,MWM15C,haven_labelled,TRUE,2,Consentement à participer à MICS-PLUS,549,32.39,3
mn,MWM15D,haven_labelled,TRUE,2,Avoir un téléphone pour recevoir l'appel pour MICS-PLUS,1334,78.7,3
mn,MWM15E,haven_labelled,TRUE,2,Accepter un appel pour MICS-PLUS,1395,82.3,3
mn,MWM15G_P1,haven_labelled,TRUE,2,Valider le premier numéro de téléphone,1428,84.25,2
mn,MWM15J_P1,haven_labelled,TRUE,2,Avoir un autre numéro de téléphone,1428,84.25,3
mn,MWM15G_P2,haven_labelled,TRUE,2,Valider le deuxième numéro de téléphone,1683,99.29,2
mn,MWM15J_P2,haven_labelled,TRUE,2,Avoir un autre numéro de téléphone,1683,99.29,3
mn,MWM15G_P3,haven_labelled,TRUE,2,Valider le troisième numéro de téléphone,1690,99.71,2
mn,MWM15J_P3,haven_labelled,TRUE,2,Avoir un autre numéro de téléphone,1690,99.71,2
mn,MWMHINT,numeric,FALSE,0,Enquêteur du ménage,36,2.12,129
mn,MWB1,haven_labelled,TRUE,2,Vérifier : Répondant au questionnaire du ménage,1695,100,1
mn,MWB2,haven_labelled,TRUE,2,Vérifier : Niveau d'éducation le plus élevé atteint,1695,100,1
mn,MWB3M,haven_labelled,TRUE,14,Mois de naissance de l'homme,300,17.7,15
mn,MWB3Y,haven_labelled,TRUE,2,Année de naissance de l'homme,300,17.7,39
mn,MWB4,numeric,FALSE,0,Âge de l'homme,300,17.7,36
mn,MWB5,haven_labelled,TRUE,3,A déjà fréquenté l'école,300,17.7,3
mn,MWB6A,haven_labelled,TRUE,8,Plus haut niveau d'école fréquenté,322,19,7
mn,MWB6B,haven_labelled,TRUE,2,Plus haute classe faite à ce niveau,323,19.06,10
mn,MWB7,haven_labelled,TRUE,3,Avez-vous déjà terminé cette classe/année,323,19.06,4
mn,MWB9,haven_labelled,TRUE,3,Fréquenté l'école durant l'année scolaire en cours,1278,75.4,3
mn,MWB10A,haven_labelled,TRUE,12,Niveau d'éducation fréquenté l'année scolaire en cours,1481,87.37,9
mn,MWB10B,haven_labelled,TRUE,2,Classe fréquentée à ce niveau au cours de l'année scolaire en cours,1481,87.37,9
mn,MWB11,haven_labelled,TRUE,3,Fréquenté l'école l'année scolaire précédente,1278,75.4,3
mn,MWB12A,haven_labelled,TRUE,12,Niveau d'études suivi l'année scolaire précédente,1465,86.43,8
mn,MWB12B,haven_labelled,TRUE,2,Classe fréquentée à ce niveau au cours de l'année scolaire précédente,1465,86.43,10
mn,MWB14,haven_labelled,TRUE,5,Peut lire une partie de la phrase,1398,82.48,5
mn,MWB15,haven_labelled,TRUE,3,Durée de vie dans le lieu actuel,300,17.7,49
mn,MWB16,haven_labelled,TRUE,3,Lieu de résidence avant de déménager vers le lieu actuel,1376,81.18,4
mn,MWB17,haven_labelled,TRUE,9,Région avant de déménager vers l'endroit actuel,1376,81.18,10
mn,MWB18,haven_labelled,TRUE,3,Couvert par une assurance maladie,300,17.7,4
mn,MMT1,haven_labelled,TRUE,5,Fréquence de lecture d'un journal ou d'un magazine,300,17.7,5
mn,MMT2,haven_labelled,TRUE,5,Fréquence d'écoute de la radio,300,17.7,6
mn,MMT3,haven_labelled,TRUE,5,Fréquence de regarder la télévision,300,17.7,6
mn,MMT4,haven_labelled,TRUE,3,Avez-vous déjà utilisé un ordinateur ou une tablette,300,17.7,4
mn,MMT5,haven_labelled,TRUE,5,Utilisation d'un ordinateur/tablette au cours des 3 derniers mois,1027,60.59,6
mn,MMT6A,haven_labelled,TRUE,3,Au cours des 3 derniers mois : Copier ou déplacer un fichier ou un dossier,1286,75.87,3
mn,MMT6B,haven_labelled,TRUE,3,Au cours des 3 derniers mois : Utiliser un copier/coller dans le document,1286,75.87,4
mn,MMT6C,haven_labelled,TRUE,3,Au cours des 3 derniers mois : Envoyer un e-mail avec fichier joint,1286,75.87,4
mn,MMT6D,haven_labelled,TRUE,3,Au cours des 3 derniers mois : Utiliser une formule arithmétique de base dans une feuille de calcul,1286,75.87,4
mn,MMT6E,haven_labelled,TRUE,3,Au cours des 3 derniers mois : connectez et installez un nouvel appareil,1286,75.87,4
mn,MMT6F,haven_labelled,TRUE,3,Au cours des 3 derniers mois : Installer et configurer le logiciel,1286,75.87,4
mn,MMT6G,haven_labelled,TRUE,3,Au cours des 3 derniers mois : Créer une présentation électronique,1286,75.87,4
mn,MMT6H,haven_labelled,TRUE,3,Au cours des 3 derniers mois : Transférer un fichier,1286,75.87,4
mn,MMT6I,haven_labelled,TRUE,3,Au cours des 3 derniers mois : Écrire un programme informatique,1286,75.87,4
